"id";"number";"customer_document";"seller_name";"order_value";"order_created"
"f131de9d-535b-4f20-afdf-541871f8fb4b";"11186";"38.594.546/0001-90";"GABI";"3077,70";"2022-05-31 16:25:15"
"e2af21a1-4b84-4386-87f3-cc84e9712fe5";"11187";"43.655.731/0001-88";"GABI";"1178,80";"2022-05-31 17:28:45"
"1f4853d5-b225-4cf6-bf1d-930e74127592";"11188";"32.509.661/0001-33";"Natalia R.";"1528,80";"2022-05-31 17:54:59"
"43973ef4-b47a-4151-ba2d-ef496caa2805";"11189";"21.766.150/0001-80";"Erika";"2118,60";"2022-05-31 19:58:09"
"b1f704e6-a61e-4f9d-8837-c9d6e81f958a";"11190";"22.532.483/0001-08";"NATALIA";"1598,50";"2022-05-31 23:37:23"
"028a0eb5-0ce8-4c17-a9da-bb4dc0ee0f69";"11191";"26.730.511/0001-52";"Denize";"2497,70";"2022-06-01 02:05:04"
"b2a53285-90ee-444b-8bca-1cdc570c8c26";"11192";"28.052.085/0001-70";"Denize";"3947,30";"2022-06-01 04:59:04"
"a71ed1fb-394b-4b1d-856d-2097a56c0879";"11193";"14.185.459/0001-11";"Denize";"1308,80";"2022-06-01 11:23:22"
"573db929-43fe-4616-8ef7-aa2936770280";"11194";"28.183.034/0001-88";"NATALIA";"1328,70";"2022-06-01 13:11:01"
"729114d3-6d35-4316-9caa-1079e164327f";"11195";"45.742.266/0001-48";"Natalia R.";"1548,90";"2022-06-01 13:15:27"
"ce26faaf-3ca4-4b49-a517-8b7aaa57efda";"11196";"20.853.544/0001-03";"NATALIA";"2487,90";"2022-06-01 13:31:39"
"b167be40-0471-46d8-ba5f-1b1e72387b8b";"11197";"46.583.343/0001-27";"FANNY";"641,20";"2022-06-01 14:19:37"
"374838ac-b51c-4255-9ae1-e5d18ab48087";"11198";"20.641.112/0001-39";"FANNY";"1273,00";"2022-06-01 15:32:32"
"2002481a-cca9-4d63-928c-9983a635bf49";"11199";"46.519.012/0001-28";"Natalia R.";"1388,80";"2022-06-01 15:33:42"
"4fa95de3-5b16-4bab-8d43-b08b2d461236";"11200";"26.730.511/0001-52";"Denize";"1668,10";"2022-06-01 16:51:09"
"36808d22-0c13-40a8-8a66-df09018bc2f4";"11201";"12.326.505/0001-20";"KELI";"1378,80";"2022-06-01 19:25:51"
"bb28343b-4b26-471c-b652-d8234ec2ddcd";"11202";"10.404.769/0001-29";"NATALIA";"1628,80";"2022-06-02 00:48:12"
"f6c855e6-38cf-4a31-b2e6-87dd1676838d";"11203";"35.413.609/0001-77";"Denize";"3330,55";"2022-06-02 01:34:24"
"2e990f47-8db6-4b39-ad32-8d091aee5f2a";"11204";"43.655.731/0001-88";"GABI";"2263,35";"2022-06-02 01:49:55"
"d2fe109d-74a6-4766-b40c-3726bda5b686";"11205";"24.780.530/0001-68";"Denize";"1208,60";"2022-06-02 05:50:29"
"52a965c6-7060-4712-9b98-9dc77c55f64f";"11206";"40.491.589/0001-92";"Natalia R.";"2120,30";"2022-06-02 10:30:38"
"de4df8ae-313b-4a7e-b11a-2825ca319cc3";"11207";"21.904.428/0001-39";"Denize";"1978,00";"2022-06-02 14:53:52"
"b4dadcb7-dc09-4849-9278-0547411227d8";"11208";"18.146.450/0001-52";"Erika";"1278,80";"2022-06-02 15:20:37"
"acff89c8-0d66-45b4-adc9-6d4c51324169";"11209";"17.973.803/0001-25";"NATALIA";"2657,90";"2022-06-02 16:21:22"
"22c2ef3a-9afc-49e3-94cf-a046c576caf1";"11210";"21.359.737/0001-75";"Erika";"2468,00";"2022-06-02 16:36:55"
"d1671e01-1d23-4d31-a26b-ba4723ebd854";"11211";"44.977.919/0001-05";"FANNY";"1929,55";"2022-06-02 18:57:14"
"dc085633-e5e9-47e3-b934-2ba67edb3cfd";"11212";"21.182.759/0001-02";"Danisio";"1834,90";"2022-06-02 19:04:19"
"b6fd9f6e-c586-44b4-bf92-667b6dc410a2";"11213";"21.182.759/0001-02";"Danisio";"479,60";"2022-06-02 23:18:31"
"02384897-6259-4cbc-b94a-dde4e71b02ed";"11214";"07.638.159/0001-85";"Erika";"1158,80";"2022-06-03 09:36:05"
"8eaddd3b-c3ae-426e-8f4a-1f5b4fbcbca1";"11215";"39.832.651/0001-83";"Natalia R.";"1401,90";"2022-06-03 11:14:48"
"d0cba93d-c1d5-4592-9ec4-7bf5f01a8a1d";"11216";"23.279.517/0001-67";"Natalia R.";"980,90";"2022-06-03 11:52:52"
"1af2c7a8-23f6-40c3-b1a2-323339d43fdf";"11217";"26.904.272/0001-00";"NATALIA";"1498,80";"2022-06-03 22:11:33"
"b0753e28-f90c-4683-83d9-df817fedf41f";"11218";"30.767.869/0001-27";"FANNY";"2278,80";"2022-06-04 01:20:20"
"c279d20f-1882-46dd-bc52-e458c6807265";"11219";"17.211.979/0001-40";"FANNY";"2048,40";"2022-06-04 13:44:12"
"b519e6e1-50fa-48dc-ace5-03e28a7c0e34";"11220";"17.211.979/0001-40";"FANNY";"1258,60";"2022-06-04 13:46:24"
"66407c88-db9e-42ad-90d2-10d7ac3fccc8";"11222";"35.927.033/0001-66";"KELI";"1573,10";"2022-06-05 10:30:43"
"e1fb7cf6-4cfe-4c91-8dc6-182880d0d4fe";"11223";"28.151.004/0001-90";"NATALIA";"1638,20";"2022-06-05 12:54:35"
"4762655e-aa2a-48a1-921e-d773f720ddd7";"11224";"17.419.259/0001-74";"KELI";"1838,50";"2022-06-05 14:55:51"
"cc689106-74c9-4a97-867b-fa1d5ac59864";"11225";"31.011.776/0001-30";"FANNY";"4056,70";"2022-06-05 18:42:50"
"b3b11a88-1661-4a31-a1b0-b670a4852a4e";"11226";"36.540.079/0001-90";"NATALIA";"4045,20";"2022-06-05 21:09:36"
"c46fe65b-0404-4eac-a3ee-c8a00fd2f8af";"11227";"03.471.180/0001-88";"KELI";"5758,50";"2022-06-06 07:28:25"
"d6186927-4314-46b9-bc5f-0d985fbb5b63";"11228";"28.196.835/0001-88";"Natalia R.";"1988,40";"2022-06-06 08:44:49"
"5aa43da8-29f5-4497-8e28-e0bb8ca471c4";"11229";"17.190.409/0001-10";"Erika";"2578,70";"2022-06-06 10:10:01"
"5b8de4cf-d579-44d3-9950-0f39b14bc582";"11230";"18.630.951/0001-00";"Denize";"1787,70";"2022-06-06 10:12:37"
"5c7cb293-571c-4c03-a0bf-7704709678ce";"11231";"05.915.040/0001-87";"Denize";"2697,80";"2022-06-06 10:13:26"
"560c1834-d2ef-410a-898c-8a08f85fa8bd";"11232";"24.753.692/0001-07";"Danisio";"1468,70";"2022-06-06 10:55:03"
"66d2601f-3f4b-4cda-b932-4fdc37ddd0b0";"11233";"17.419.259/0001-74";"KELI";"880,70";"2022-06-06 11:31:24"
"e8a7cf5c-008d-45af-853f-703ce45892a5";"11234";"45.041.192/0001-12";"Sandra";"1558,80";"2022-06-06 13:25:36"
"0be87fde-0fc7-45df-83b2-009ffbc39e94";"11235";"45.041.192/0001-12";"Sandra";"2088,30";"2022-06-06 13:30:51"
"8a74b366-703d-4642-bfe2-bda67b14888e";"11236";"45.963.538/0001-30";"GABI";"2167,30";"2022-06-06 14:29:04"
"b243181d-251d-4d5a-b501-358fe95ac4d1";"11237";"94.023.578/0001-07";"Sandra";"798,40";"2022-06-06 14:31:30"
"ebaf2449-1186-4449-8e62-04278240ec16";"11238";"34.821.236/0001-00";"Natalia R.";"1092,90";"2022-06-06 14:37:00"
"0037aee1-859c-46c5-b70f-7e5af2d6c7ff";"11239";"37.508.794/0001-09";"GABI";"1758,80";"2022-06-06 14:51:01"
"d5979117-e09b-4066-9240-91e20c3735b8";"11240";"44.348.095/0001-04";"Natalia R.";"2927,20";"2022-06-06 15:21:30"
"b0bc4baf-8b3f-4b5d-8559-36d2f20409e5";"11241";"07.204.820/0001-44";"KELI";"2438,20";"2022-06-06 15:22:27"
"5e231294-65b5-49e2-92a5-8072383751a4";"11242";"46.644.295/0001-30";"FANNY";"3845,05";"2022-06-06 15:57:52"
"029a57ef-1558-49aa-8067-20de81f1be74";"11243";"20.117.633/0001-91";"Denize";"1628,70";"2022-06-06 16:11:24"
"a4172b9c-708e-48a0-a9fa-6a70529adfb1";"11244";"46.644.295/0001-30";"FANNY";"252,00";"2022-06-07 09:32:33"
"c2a74df4-d8ad-4bf2-9e69-137483ba7f62";"11246";"36.196.478/0001-86";"Danisio";"1298,80";"2022-06-07 11:55:19"
"6605852c-1a58-4f68-8e6f-5a6e52c91bc6";"11247";"26.623.581/0001-01";"FANNY";"3294,05";"2022-06-07 12:26:05"
"61aea40f-7add-44ec-8c96-e0e1da1d0282";"11248";"18.509.357/0001-65";"Denize";"2098,75";"2022-06-07 13:11:31"
"9ea0118d-417b-4e77-aebe-7839ddbd240a";"11249";"07.662.245/0001-23";"FANNY";"4146,30";"2022-06-07 14:20:23"
"19b6ccd4-68b8-4074-8be9-23c4644d2c34";"11250";"36.260.556/0001-64";"Natalia R.";"1088,80";"2022-06-07 14:46:09"
"afa15c24-9680-4132-b190-18fbc0eae494";"11251";"26.022.806/0001-74";"Erika";"1958,30";"2022-06-07 15:56:45"
"3470bc05-f66d-43b3-8e17-74e5c8fc19a0";"11252";"38.397.788/0001-94";"GABI";"1099,00";"2022-06-07 18:43:17"
"4b87e865-2a48-4749-ac17-b73bb806bc3f";"11253";"39.371.710/0001-63";"Natalia R.";"1373,10";"2022-06-07 19:42:56"
"b90d3e55-a29b-4217-a94b-70ab9a1129c0";"11254";"41.084.981/0001-80";"FANNY";"1078,80";"2022-06-07 21:40:30"
"3fa5f546-5953-4dfc-be3d-9a0982b4d6ce";"11255";"00.355.808/0001-91";"FANNY";"1968,80";"2022-06-07 22:55:36"
"3b8ff321-e34d-434b-9e68-53fdea700d29";"11256";"40.744.033/0001-60";"GABI";"2291,30";"2022-06-08 08:39:16"
"b61eff59-1a5a-48ca-bf5d-d25794cd4f8b";"11257";"45.037.731/0001-40";"Natalia R.";"735,10";"2022-06-08 09:03:18"
"d925af20-17fe-4f9d-aa3b-77bcc9bbbf74";"11258";"33.887.669/0001-04";"KELI";"1568,20";"2022-06-08 09:11:10"
"4e76bb38-f2b9-4422-ae1a-31f39419d802";"11259";"46.430.905/0001-00";"Erika";"1141,05";"2022-06-08 09:21:14"
"acb4cc1f-853b-43aa-bfe1-bfb4c0724ed5";"11260";"17.183.231/0001-80";"KELI";"1538,60";"2022-06-08 09:57:54"
"b050db07-9240-40a8-9043-b881ab1c18fa";"11261";"40.411.666/0001-57";"NATALIA";"1468,20";"2022-06-08 10:02:07"
"f2ffafb6-362b-4156-9281-52e0f01d2708";"11262";"14.265.819/0001-95";"FANNY";"2927,60";"2022-06-08 11:23:21"
"d51e1e2b-8047-4926-9f92-9b5e94db9b1c";"11263";"06.064.998/0001-74";"FANNY";"3496,55";"2022-06-08 12:22:46"
"af81acb7-cc92-450d-8e6a-acd41c2de489";"11264";"27.709.966/0001-59";"Natalia R.";"3916,20";"2022-06-08 13:32:35"
"8aab25bb-b13d-422b-9495-5141421bbad9";"11265";"39.571.520/0001-90";"Natalia R.";"855,05";"2022-06-08 13:34:16"
"2fa66cea-41b4-4724-be3c-8a1a7d4a11a1";"11266";"26.881.875/0001-33";"NATALIA";"3185,40";"2022-06-08 13:51:44"
"bed30456-af4a-4db1-a7dd-6c5ff7ca82a3";"11267";"12.640.797/0001-70";"Natalia R.";"1028,80";"2022-06-08 17:25:54"
"b173e678-168e-4610-8c66-9dfba0cf01f8";"11268";"21.199.749/0001-80";"Natalia R.";"1188,80";"2022-06-08 17:42:02"
"13e41bde-2947-48ce-8149-095a31de4407";"11269";"15.506.596/0001-73";"KELI";"3256,40";"2022-06-08 18:19:42"
"c40f2f11-d2b6-47d6-8738-88206862cc26";"11270";"46.583.343/0001-27";"FANNY";"598,80";"2022-06-08 18:28:41"
"a766a0b3-7f03-4f24-9795-96046b407907";"11271";"02.619.941/0001-33";"NATALIA";"1078,05";"2022-06-08 18:48:33"
"36e44761-bf28-4268-8cdc-883929dad2b0";"11272";"22.314.195/0001-87";"GABI";"1067,45";"2022-06-08 22:18:25"
"b9340897-9d40-467b-89c2-356700d0969b";"11273";"42.494.199/0001-00";"Natalia R.";"1128,80";"2022-06-09 10:21:58"
"1759c65e-4edb-49f9-9ce2-896885bcb039";"11274";"28.097.540/0001-54";"KELI";"2018,20";"2022-06-09 10:46:16"
"b1fd447f-2c77-4b19-9a2b-87090380eea2";"11275";"35.573.926/0001-50";"GABI";"1388,80";"2022-06-09 11:40:49"
"135a6942-d620-43b3-afcf-f1f7c77c0822";"11276";"20.853.544/0001-03";"NATALIA";"1438,80";"2022-06-09 15:00:35"
"d5be577a-7ab3-408d-98cb-eb4c4f903f80";"11277";"00.127.353/0001-57";"NATALIA";"3357,60";"2022-06-09 16:24:50"
"aab76f90-c7ff-4643-a024-68842de7b87c";"11278";"02.178.690/0001-07";"Erika";"678,95";"2022-06-09 16:52:13"
"eca41caa-3382-4062-b93d-f1be0987edef";"11279";"07.479.499/0001-00";"FANNY";"2828,00";"2022-06-09 16:59:50"
"9424bb22-2976-4946-bd6e-3294109c74fc";"11280";"22.182.366/0001-61";"GABI";"3405,80";"2022-06-09 20:51:12"
"be9720f4-b268-4118-aa20-c5ab622d0681";"11281";"12.092.440/0001-03";"GABI";"1188,80";"2022-06-09 22:41:56"
"6933f106-b06e-4ffc-bf07-a76fb00a2f7f";"11282";"27.946.846/0001-75";"KELI";"2926,80";"2022-06-09 23:11:56"
"657a6dab-af7f-4384-897c-31a754b87013";"11283";"22.182.366/0001-61";"GABI";"838,80";"2022-06-10 02:36:30"
"6e68c04a-30ee-45e7-8627-dbae6730e637";"11284";"45.022.090/0001-50";"GABI";"3507,60";"2022-06-10 09:18:05"
"82f5433d-2682-49d4-bfcf-0b662c6bb923";"11285";"19.183.929/0001-21";"KELI";"1954,98";"2022-06-10 11:07:03"
"0471dc56-6919-41bc-9e57-7107e9b19d2e";"11286";"46.247.178/0001-32";"Erika";"734,00";"2022-06-10 11:48:41"
"b6407088-a39e-4449-b6ab-cbd136ff6fd8";"11287";"38.460.493/0001-15";"GABI";"1528,25";"2022-06-10 15:20:32"
"f95bc208-4ca6-41e7-a7aa-a06a5c1a6abb";"11288";"19.648.756/0001-70";"Natalia R.";"1417,25";"2022-06-10 16:03:24"
"44568f42-ea29-4675-92be-92183c7aaf48";"11289";"43.031.166/0001-88";"NATALIA";"3686,55";"2022-06-11 21:50:11"
"d2fa3736-ff82-47cb-9df9-c7341714e2bc";"11290";"43.031.166/0001-88";"NATALIA";"4143,50";"2022-06-11 23:08:04"
"9bc0ece3-c216-48af-a050-8b4fe2e7e1f0";"11291";"03.017.543/0001-00";"KELI";"2957,50";"2022-06-12 08:01:24"
"080360b6-bf6b-4ac0-809a-6abe913d3f9c";"11292";"31.760.675/0001-62";"Erika";"1498,85";"2022-06-12 22:52:30"
"ada10f41-70e1-4069-a989-5073aae97935";"11293";"32.744.630/0001-67";"Natalia R.";"1193,75";"2022-06-13 07:22:41"
"c4c76ac2-9b28-40d5-a3db-32d18a2f47c7";"11294";"20.641.112/0001-39";"FANNY";"1398,80";"2022-06-13 09:05:24"
"a7c7e138-e9ca-4e80-8b58-afb72468bdf5";"11295";"46.133.069/0001-94";"FANNY";"1778,65";"2022-06-13 09:34:04"
"20ec85de-7db8-4639-8371-4b155ae65233";"11296";"43.796.463/0001-14";"Natalia R.";"1588,80";"2022-06-13 09:35:37"
"4d9c3ec7-1453-461e-a52f-f1be67b72854";"11297";"46.133.069/0001-94";"FANNY";"1918,70";"2022-06-13 10:09:26"
"a94c3b0e-43b6-4f54-9187-d1015559be07";"11298";"20.876.135/0001-22";"Natalia R.";"1105,65";"2022-06-13 11:22:27"
"6f1efb77-dbf2-45d6-bc44-76985c722993";"11299";"21.344.407/0001-06";"FANNY";"1998,40";"2022-06-13 11:25:06"
"088dbad1-23ab-4c27-b584-8d6dee77923b";"11300";"37.004.722/0001-24";"Erika";"1085,43";"2022-06-13 12:29:12"
"17ff24e3-310d-4f3b-9fdc-69ceda89d51e";"11301";"32.756.289/0001-60";"GABI";"1618,20";"2022-06-13 13:07:50"
"b349f15f-de7e-4e9c-bdea-07d42731c04c";"11302";"14.580.834/0001-28";"KELI";"539,10";"2022-06-13 13:18:46"
"4de60733-6256-4d4d-9556-c6670288ed45";"11303";"35.296.306/0001-11";"KELI";"2768,40";"2022-06-13 13:30:33"
"dc5dad09-039d-4517-a3ec-31665ffdf157";"11304";"03.285.695/0001-93";"Denize";"938,90";"2022-06-13 13:43:34"
"22ea0e72-220e-493a-a6c4-8b2e892c4d0f";"11305";"02.010.066/0001-98";"Natalia R.";"1208,50";"2022-06-13 13:54:08"
"d3459418-4fb3-4cbb-aa82-df7ed5c08a18";"11306";"04.458.074/0001-27";"GABI";"2738,80";"2022-06-13 14:28:10"
"2b0d98d1-bf81-4333-85a3-c45a3388beca";"11307";"39.788.860/0001-77";"Natalia R.";"2498,80";"2022-06-13 15:19:09"
"4962a437-a1cb-4084-aa32-9cfefef07dfe";"11308";"02.619.941/0001-33";"NATALIA";"1103,95";"2022-06-13 16:04:05"
"371767c3-e0d6-42da-8b19-423b58e3f895";"11309";"05.394.485/0001-69";"KELI";"1888,70";"2022-06-13 17:10:14"
"458cf46c-75c9-48d9-9d6d-baff974b112f";"11310";"44.444.600/0001-14";"Natalia R.";"3662,45";"2022-06-13 18:29:59"
"d19fdb46-5970-4319-8943-cc9a27bdc07b";"11311";"12.628.088/0001-70";"GABI";"820,95";"2022-06-13 19:05:14"
"63632f62-f7d1-4b97-aa3f-dceb633e73f9";"11312";"29.572.346/0001-46";"Erika";"2808,00";"2022-06-13 22:38:34"
"dc616159-a995-46f6-b8cd-654a06bfa8db";"11313";"09.408.746/0001-03";"KELI";"1278,80";"2022-06-14 08:19:47"
"27611d35-fd6f-4bf4-b6a3-467b9d9ff24b";"11314";"37.841.067/0001-69";"Natalia R.";"1728,40";"2022-06-14 08:49:09"
"9ac56dcc-2e8a-4eaf-9d84-3a9ec3c8b06a";"11315";"31.011.776/0001-30";"FANNY";"2597,70";"2022-06-14 09:05:48"
"f5db3cbe-f27e-4d7e-bc14-10c6e9c933fa";"11316";"29.880.153/0001-52";"GABI";"2298,80";"2022-06-14 09:50:24"
"7226883e-58e5-4d6a-9af9-6679dd31037a";"11317";"22.954.138/0001-62";"Denize";"4017,10";"2022-06-14 10:03:25"
"74e1ff9b-7d6b-45a6-ad80-a445be3c4da5";"11318";"18.146.450/0001-52";"Erika";"2138,25";"2022-06-14 10:13:29"
"41c39f6d-03ab-46b6-bce1-0278f8636182";"11319";"17.183.231/0001-80";"KELI";"1968,60";"2022-06-14 11:16:26"
"8a541ca4-c396-475c-9baf-8ee783785c8c";"11320";"52.451.523/0001-58";"KELI";"2487,30";"2022-06-14 11:26:21"
"3acabca8-ac8f-4fe2-88cd-e8afda292557";"11321";"17.623.813/0001-30";"Natalia R.";"848,70";"2022-06-14 11:55:34"
"f07cb1b0-b430-4dc7-b6bd-fe5140c9a5e2";"11322";"46.188.707/0001-74";"Natalia R.";"1458,90";"2022-06-14 12:06:04"
"aece6a90-1111-4513-aeb4-08e6646d6977";"11323";"19.568.189/0001-41";"GABI";"1078,80";"2022-06-14 12:53:14"
"23092a92-3f98-4ff0-aabc-d545ff52a14d";"11324";"46.375.863/0001-44";"GABI";"918,80";"2022-06-14 13:03:19"
"c843baed-ade7-4290-95b0-4c469b98834b";"11325";"28.753.047/0001-45";"Erika";"1193,75";"2022-06-14 14:16:46"
"72f66d33-3780-41df-9ba8-e8a3ac797931";"11326";"23.161.455/0001-94";"Denize";"3636,60";"2022-06-14 15:36:54"
"d6fd6038-d845-4938-ab98-6493da18706d";"11327";"17.941.961/0001-01";"FANNY";"1103,75";"2022-06-14 15:46:46"
"8a6e65ef-0aa1-4a81-9181-b8e87d7d03c4";"11328";"31.740.701/0001-90";"KELI";"1988,60";"2022-06-14 16:57:27"
"8f9c35cf-8159-46c2-aeb3-e769c92a8cbc";"11329";"18.630.951/0001-00";"Denize";"1978,70";"2022-06-14 17:08:10"
"f0bf2177-14e7-4ac1-84a3-374f77415f08";"11330";"07.694.291/0001-04";"GABI";"3186,85";"2022-06-14 18:24:56"
"2a78aeef-c3ff-4904-b254-179e1893d6a4";"11331";"28.461.043/0001-93";"Denize";"1548,70";"2022-06-14 19:39:55"
"74cc9cc8-25b8-487a-8e20-fd85d6107737";"11332";"26.730.511/0001-52";"Denize";"1078,80";"2022-06-14 20:42:56"
"b90c42e1-6403-4456-9196-aa7f6cc50ed2";"11333";"35.552.763/0001-20";"Natalia R.";"2468,80";"2022-06-14 22:26:18"
"8d2ac334-0dd2-4e40-b0f7-f63d1ab37918";"11334";"17.929.155/0001-00";"Denize";"1398,70";"2022-06-14 22:46:17"
"2d2d17f6-bd51-4ff5-b70b-23fb1f6e90cb";"11335";"07.694.291/0001-04";"GABI";"2787,40";"2022-06-15 10:13:13"
"4e49be09-22c3-491a-9ed1-5be841073684";"11336";"17.941.961/0001-01";"FANNY";"429,40";"2022-06-15 10:34:34"
"958cc3a7-f8c4-43b7-a907-0bcc1f61e85f";"11337";"17.211.979/0001-40";"FANNY";"2288,80";"2022-06-15 12:10:51"
"1c1c6fcb-dc1a-4c85-bf56-67d11ab255ce";"11338";"28.183.034/0001-88";"NATALIA";"1483,15";"2022-06-15 13:21:42"
"651b46e4-224f-4ff4-b1ff-b017ae56ae5d";"11339";"31.136.121/0001-99";"Natalia R.";"2298,40";"2022-06-15 13:26:29"
"200beb23-20b9-4d0a-b209-f28ea7b11e19";"11340";"45.763.735/0001-05";"Natalia R.";"1884,60";"2022-06-15 13:43:46"
"c452f2ce-5aa0-41c1-aa71-4f1e2d651b2c";"11341";"43.031.166/0001-88";"NATALIA";"4897,60";"2022-06-15 13:48:22"
"eb357c46-7140-46b8-bc0f-70b870e2ff18";"11342";"02.053.402/0001-80";"Danisio";"2278,60";"2022-06-15 15:46:40"
"8296936f-c8f3-47de-87bf-bff17e5909aa";"11343";"45.763.735/0001-05";"Natalia R.";"1038,45";"2022-06-15 17:16:42"
"39127813-c49d-4499-955e-466add95489d";"11344";"17.433.220/0001-01";"GABI";"1153,60";"2022-06-15 19:43:41"
"536cd948-8fb0-40d4-9973-8322be2eec3c";"11345";"22.956.981/0001-88";"KELI";"3726,10";"2022-06-15 20:39:24"
"281bd981-d178-458d-af36-7fdcd1c146d7";"11346";"18.146.450/0001-52";"Erika";"1698,70";"2022-06-16 09:50:30"
"6b1f0645-d667-4a79-ba5c-8f580591ba3e";"11347";"33.391.720/0001-84";"FANNY";"2288,20";"2022-06-16 10:24:41"
"209678b0-beb8-480f-9e43-b034d6b0273b";"11348";"31.486.694/0001-42";"Denize";"6368,90";"2022-06-16 10:45:00"
"5a4d6581-0e2f-4aea-8bbd-e6ee9e17dc41";"11349";"28.151.004/0001-90";"NATALIA";"1288,75";"2022-06-16 11:06:33"
"c322b39a-d5b4-488c-ac91-68310fe724a0";"11350";"23.279.517/0001-67";"Natalia R.";"1658,80";"2022-06-16 12:41:14"
"9433df7b-0602-40f5-b959-5a6743e48878";"11351";"35.998.133/0001-83";"Natalia R.";"1508,80";"2022-06-16 12:49:53"
"35f5e1b4-16a8-45c2-9b2d-e10182a0d2ac";"11352";"09.000.788/0001-00";"Danisio";"2137,15";"2022-06-16 16:11:12"
"d424542e-f0b8-47ac-a728-1aec0fa45f0e";"11353";"23.333.314/0001-01";"Natalia R.";"2643,10";"2022-06-16 17:20:49"
"4b1d979f-c8a8-4c11-9662-aaa824337c7e";"11354";"44.357.310/0001-33";"Natalia R.";"1152,90";"2022-06-16 23:02:29"
"0bdca9bd-422b-4e55-9903-b549eb22d202";"11355";"40.857.127/0001-46";"NATALIA";"1588,80";"2022-06-17 11:14:09"
"70ae396c-4d1e-4e20-b0d9-a9845a65ae90";"11356";"35.179.041/0001-71";"NATALIA";"1388,50";"2022-06-17 15:16:41"
"7a4ff95b-acb6-4b7b-9351-df1e23e7a3e9";"11357";"08.865.620/0001-03";"NATALIA";"6885,35";"2022-06-17 16:01:12"
"3a6a2f34-45e3-4ad8-8de2-623b3c5b5784";"11358";"17.419.259/0001-74";"KELI";"4575,60";"2022-06-17 16:20:26"
"4072f308-447f-428c-b1f7-dd418f457c4a";"11359";"43.031.166/0001-88";"NATALIA";"1163,75";"2022-06-17 16:51:26"
"860fa14c-82d2-4964-b0bd-f611ab914ece";"11360";"07.374.916/0001-50";"Denize";"3756,20";"2022-06-17 19:26:14"
"e0829cac-98d6-4ae5-9ebd-8e6817d1db86";"11361";"42.454.469/0001-40";"Erika";"1014,05";"2022-06-17 21:51:00"
"af439fcf-611d-49aa-8d64-56515d0a1aa9";"11362";"21.316.169/0001-25";"NATALIA";"2791,30";"2022-06-17 23:43:48"
"ed3d9019-6af8-434f-bd95-5e8e1356a10a";"11363";"01.038.126/0001-18";"KELI";"1458,45";"2022-06-18 14:17:11"
"17b3d70a-8512-4821-9a97-eb6c25eb9e05";"11364";"43.141.036/0001-06";"FANNY";"2534,10";"2022-06-18 23:35:12"
"91411dfb-fbff-4ad2-aeb5-db7d10a0587c";"11365";"21.182.759/0001-02";"Danisio";"2168,10";"2022-06-18 23:37:39"
"f4efc316-03d3-4f4f-a248-94f8e13f20c8";"11366";"19.486.536/0001-97";"Erika";"3468,25";"2022-06-19 16:23:44"
"012aba8b-797e-4ce9-a698-0a47f3b89777";"11367";"35.655.797/0001-40";"Erika";"689,35";"2022-06-19 23:00:59"
"8aadb05a-7bbb-46a3-80d6-a388f23a25f8";"11368";"03.285.695/0001-93";"Denize";"4385,00";"2022-06-20 09:19:26"
"30865063-8d14-4173-8eca-e8a1e561d892";"11369";"35.655.797/0001-40";"Erika";"949,40";"2022-06-20 10:20:17"
"3cdf4bf7-78ca-4596-9b7e-94aeadcafcba";"11370";"42.494.199/0001-00";"Natalia R.";"1408,80";"2022-06-20 10:56:37"
"84066e24-52ae-41fc-9b35-82d3b7895397";"11371";"00.291.425/0001-05";"KELI";"2647,90";"2022-06-20 12:10:01"
"8ab11fd2-00be-4454-bd25-3e0606b7a07a";"11372";"43.730.394/0001-46";"Natalia R.";"968,80";"2022-06-20 13:22:21"
"e80fd649-8792-4f9d-8181-fe5bd5d50695";"11373";"43.796.463/0001-14";"Natalia R.";"410,40";"2022-06-20 13:31:14"
"47626769-7f78-409b-a57f-30e7d4fa4122";"11374";"40.097.035/0001-05";"GABI";"1928,00";"2022-06-20 13:47:00"
"67d42baa-0415-430d-9b6b-b80f09b6a0e9";"11375";"24.990.963/0001-48";"FANNY";"1658,60";"2022-06-20 15:23:49"
"3a507ae5-b305-4dc6-a50e-bb45a9570ca9";"11376";"32.551.717/0001-18";"Natalia R.";"1838,70";"2022-06-20 20:59:14"
"a83957d2-efb8-489e-a0d3-da4e87b2e7d3";"11377";"08.052.365/0001-71";"NATALIA";"4336,60";"2022-06-20 23:05:48"
"e60afdc1-9ed9-422a-b23e-f6de6df866b2";"11378";"41.638.062/0001-00";"GABI";"2278,40";"2022-06-21 14:39:31"
"c8b1ee99-8a7a-47ef-b2fe-670954426c9d";"11379";"46.231.094/0001-00";"NATALIA";"1643,90";"2022-06-21 15:16:53"
"dab6e11d-fe91-4a96-b2fe-eb2763fffa4a";"11380";"43.842.765/0001-81";"KELI";"1807,50";"2022-06-21 17:04:36"
"bb9b981b-eef3-42da-a3cf-1019d3861a64";"11381";"37.875.071/0001-48";"Natalia R.";"1138,80";"2022-06-21 18:39:33"
"0f3e7d8c-d53c-42a9-bd3a-2f4baea6b74a";"11382";"46.583.343/0001-27";"FANNY";"1178,80";"2022-06-21 18:45:34"
"94038d8f-84a6-42d0-a5c2-c2df5b3c7898";"11383";"07.204.820/0001-44";"KELI";"2098,40";"2022-06-21 20:07:35"
